id,source,category,age_range,difficulty,language_style,title,india_concept,bible_reference,memory_verse,kid_friendly_explanation,activity_idea,kid_prompt,answer_key,safety_tag
139,Pew India Survey Dataset,Travel,6–8,1,Hinglish,"In rainy season, choose Hard work: Tying rakhi to show sibling care.",Tying rakhi to show sibling care,Psalm 24:1,"The earth is the Lord’s, and everything in it.",Some families practice: Offering water to a guest. Practice hospitality and generosity. Tying rakhi to show sibling care ke dauran rainy season mein hard work dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Make a thank-you card for a helper.,What is one way to show hard work during rainy season?,"By practicing tying rakhi to show sibling care and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
140,Pew India Survey Dataset,Helping,10–12,2,English,"In bus rides, choose Stewardship: Listening to grandparents’ stories.",Listening to grandparents’ stories,Proverbs 3:5,Trust in the Lord with all your heart.,"During bus rides, practice stewardship. Listening to grandparents’ stories is a simple way to show care for others.",Plant a seed and write a care plan.,What is one way to show stewardship during bus rides?,By practicing listening to grandparents’ stories and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
141,Pew India Survey Dataset,School,8–10,2,Hinglish,"In library hour, choose Mercy: Tying rakhi to show sibling care.",Tying rakhi to show sibling care,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Tying rakhi to show sibling care ke dauran library hour mein mercy dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Design a poster about the verse.,What is one way to show mercy during library hour?,"By practicing tying rakhi to show sibling care and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
142,Pew India Survey Dataset,Festival,10–12,3,English,"In library hour, choose Humility: Bringing mithai to celebrate good news.",Bringing mithai to celebrate good news,Proverbs 22:1,A good name is more desirable than great riches.,"Some families practice: Speaking softly in holy places. Show respect and let others pray or think peacefully. During library hour, practice humility. Bringing mithai to celebrate good news is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show humility during library hour?,By practicing bringing mithai to celebrate good news and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
143,Pew India Survey Dataset,Nature,10–12,1,English,Show Self-control when you classroom chores: Sharing prasad after worship.,Sharing prasad after worship,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","During classroom chores, practice self-control. Sharing prasad after worship is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show self-control during classroom chores?,"By practicing sharing prasad after worship and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
144,Pew India Survey Dataset,Honesty,10–12,1,English,"In park clean-ups, choose Kindness: Tying rakhi to show sibling care.",Tying rakhi to show sibling care,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","During park clean-ups, practice kindness. Tying rakhi to show sibling care is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show kindness during park clean-ups?,"By practicing tying rakhi to show sibling care and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
145,Pew India Survey Dataset,School,6–8,1,English,Show Courage when you festival time: Keeping the temple area clean.,Keeping the temple area clean,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","During festival time, practice courage. Keeping the temple area clean is a simple way to show care for others.",Make a thank-you card for a helper.,What is one way to show courage during festival time?,"By practicing keeping the temple area clean and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
146,Pew India Survey Dataset,Travel,10–12,3,Hinglish,God cares about rainy season; practice Courage: Keeping the temple area clean.,Keeping the temple area clean,Matthew 7:12,Do to others what you would have them do to you.,Some families practice: Avoiding waste of food as a sign of respect. Share extra and avoid littering to care for others. Keeping the temple area clean ke dauran rainy season mein courage dikhana seekhein. Buzurgon ko pranam karna chahiye.,Design a poster about the verse.,What is one way to show courage during rainy season?,By practicing keeping the temple area clean and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
147,Pew India Survey Dataset,Festival,8–10,1,Hinglish,Be Kindness in park clean-ups: Fasting with family and breaking together.,Fasting with family and breaking together,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Fasting with family and breaking together ke dauran park clean-ups mein kindness dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Create a recycling checklist for your class.,What is one way to show kindness during park clean-ups?,"By practicing fasting with family and breaking together and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
148,Pew India Survey Dataset,Civics,10–12,3,Hinglish,"In playground games, choose Stewardship: Making rangoli at the doorstep.",Making rangoli at the doorstep,Proverbs 15:1,A gentle answer turns away wrath.,Some families practice: Thanking teachers (Guru) with a small note or flower. Show gratitude for learning. Making rangoli at the doorstep ke dauran playground games mein stewardship dikhana seekhein. Dhanyavaad aur kripya bolna chahiye.,Make a thank-you card for a helper.,What is one way to show stewardship during playground games?,By practicing making rangoli at the doorstep and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
149,Pew India Survey Dataset,Health,10–12,1,English,Show Gratitude when you bus rides: Reading a moral story at bedtime.,Reading a moral story at bedtime,Proverbs 15:1,A gentle answer turns away wrath.,"Some families practice: Avoiding waste of food as a sign of respect. Share extra and avoid littering to care for others. During bus rides, practice gratitude. Reading a moral story at bedtime is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show gratitude during bus rides?,By practicing reading a moral story at bedtime and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
150,Pew India Survey Dataset,Technology,10–12,2,Hinglish,"In park clean-ups, choose Mercy: Lighting a diya in the evening.",Lighting a diya in the evening,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Some families practice: Starting a journey at an auspicious time. Plan kindly and be on time; wish safety for all travelers. Lighting a diya in the evening ke dauran park clean-ups mein mercy dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Act out a short skit with friends.,What is one way to show mercy during park clean-ups?,"By practicing lighting a diya in the evening and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
151,Pew India Survey Dataset,Work,10–12,1,English,Show Peacemaking when you temple/church visits: Tying rakhi to show sibling care.,Tying rakhi to show sibling care,Psalm 24:1,"The earth is the Lord’s, and everything in it.","During temple/church visits, practice peacemaking. Tying rakhi to show sibling care is a simple way to show care for others.",Draw a comic showing the lesson.,What is one way to show peacemaking during temple/church visits?,"By practicing tying rakhi to show sibling care and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
