id,source,category,age_range,difficulty,language_style,title,india_concept,bible_reference,memory_verse,kid_friendly_explanation,activity_idea,kid_prompt,answer_key,safety_tag
196,Spotify,Technology,10–12,2,English,"In park clean-ups, choose Respect: Digital kindness in chats.",Digital kindness in chats,Proverbs 3:5,Trust in the Lord with all your heart.,"During park clean-ups, practice respect. Digital kindness in chats is a simple way to show care for others.",Make a thank-you card for a helper.,What is one way to show respect during park clean-ups?,By practicing digital kindness in chats and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
197,Spotify,Travel,6–8,3,Hinglish,"In market visits, choose Gratitude: Digital kindness in chats.",Digital kindness in chats,Proverbs 15:1,A gentle answer turns away wrath.,Digital kindness in chats ke dauran market visits mein gratitude dikhana seekhein. Elders ko respect dikhana chahiye.,Act out a short skit with friends.,What is one way to show gratitude during market visits?,By practicing digital kindness in chats and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
198,Spotify,Health,10–12,3,Hinglish,"In school line, choose Gratitude: Keeping temples and parks clean.",Keeping temples and parks clean,Proverbs 12:22,"The Lord detests lying lips, but he delights in people who are trustworthy.",Keeping temples and parks clean ke dauran school line mein gratitude dikhana seekhein. Line mein aage nahi ghusna chahiye.,Create a recycling checklist for your class.,What is one way to show gratitude during school line?,"By practicing keeping temples and parks clean and remembering Proverbs 12:22 — The Lord detests lying lips, but he delights in people who are trustworthy.",non_sensitive
199,Spotify,Honesty,10–12,2,English,"In morning assembly, choose Mercy: Namaste greeting.",Namaste greeting,Proverbs 15:1,A gentle answer turns away wrath.,"During morning assembly, practice mercy. Namaste greeting is a simple way to show care for others.",Draw a comic showing the lesson.,What is one way to show mercy during morning assembly?,By practicing namaste greeting and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
200,Spotify,Respect,6–8,2,Hinglish,Show Hard work when you playground games: Helping neighbors during festivals.,Helping neighbors during festivals,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.",Helping neighbors during festivals ke dauran playground games mein hard work dikhana seekhein. Sab ke saath share karna accha hota hai.,Write two sentences on how to apply this today.,What is one way to show hard work during playground games?,"By practicing helping neighbors during festivals and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
201,Spotify,Helping,10–12,2,English,Be Courage in morning assembly: Digital kindness in chats.,Digital kindness in chats,Psalm 24:1,"The earth is the Lord’s, and everything in it.","During morning assembly, practice courage. Digital kindness in chats is a simple way to show care for others.",Make a thank-you card for a helper.,What is one way to show courage during morning assembly?,"By practicing digital kindness in chats and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
202,Spotify,Technology,10–12,1,Hinglish,Be Gratitude in festival time: Helping neighbors during festivals.,Helping neighbors during festivals,Proverbs 3:5,Trust in the Lord with all your heart.,"Helping neighbors during festivals ke dauran festival time mein gratitude dikhana seekhein. Helmet peheno, safety first!",Create a recycling checklist for your class.,What is one way to show gratitude during festival time?,By practicing helping neighbors during festivals and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
203,Spotify,Family,6–8,3,English,God cares about sports practice; practice Honesty: Namaste greeting.,Namaste greeting,Proverbs 22:1,A good name is more desirable than great riches.,"During sports practice, practice honesty. Namaste greeting is a simple way to show care for others.",Design a poster about the verse.,What is one way to show honesty during sports practice?,By practicing namaste greeting and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
204,Spotify,School,8–10,3,Hinglish,Show Stewardship when you music practice: Monsoon safety and helping.,Monsoon safety and helping,Proverbs 22:1,A good name is more desirable than great riches.,Monsoon safety and helping ke dauran music practice mein stewardship dikhana seekhein. Please aur thank you bolna chahiye.,Start a 7‑day kindness chart at home.,What is one way to show stewardship during music practice?,By practicing monsoon safety and helping and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
205,Spotify,Nature,6–8,3,Hinglish,"In playground games, choose Courage: Digital kindness in chats.",Digital kindness in chats,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.",Digital kindness in chats ke dauran playground games mein courage dikhana seekhein. Sab ke saath share karna accha hota hai.,Design a poster about the verse.,What is one way to show courage during playground games?,"By practicing digital kindness in chats and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
206,Spotify,Helping,10–12,2,English,Be Courage in temple/church visits: Using inside voices in public places.,Using inside voices in public places,Matthew 7:12,Do to others what you would have them do to you.,"During temple/church visits, practice courage. Using inside voices in public places is a simple way to show care for others.",Design a poster about the verse.,What is one way to show courage during temple/church visits?,By practicing using inside voices in public places and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
207,Spotify,Respect,6–8,3,English,Be Honesty in morning assembly: Monsoon safety and helping.,Monsoon safety and helping,Proverbs 22:1,A good name is more desirable than great riches.,"During morning assembly, practice honesty. Monsoon safety and helping is a simple way to show care for others.",Create a recycling checklist for your class.,What is one way to show honesty during morning assembly?,By practicing monsoon safety and helping and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
208,Spotify,Civics,6–8,1,English,Show Humility when you festival time: Digital kindness in chats.,Digital kindness in chats,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.","During festival time, practice humility. Digital kindness in chats is a simple way to show care for others.",Draw a comic showing the lesson.,What is one way to show humility during festival time?,"By practicing digital kindness in chats and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
209,Spotify,Sports,8–10,1,English,God cares about family meals; practice Mercy: Using inside voices in public places.,Using inside voices in public places,Matthew 7:12,Do to others what you would have them do to you.,"During family meals, practice mercy. Using inside voices in public places is a simple way to show care for others.",Write two sentences on how to apply this today.,What is one way to show mercy during family meals?,By practicing using inside voices in public places and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
210,Spotify,Work,8–10,3,English,"In festival time, choose Respect: Handwashing before meals.",Handwashing before meals,Proverbs 15:1,A gentle answer turns away wrath.,"During festival time, practice respect. Handwashing before meals is a simple way to show care for others.",Draw a comic showing the lesson.,What is one way to show respect during festival time?,By practicing handwashing before meals and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
